range_label,range_min,range_max,netlist_file,netlist_file_norm,fault_type,nodes,labeled_fault_nodes,final_clean_nodes,final_bridging_nodes,final_glitch_nodes,final_stuck_at_nodes,mean_path_depth,max_path_depth,mean_dist_to_PO,max_dist_to_PO,mean_fanout,max_fanout,mean_CC0_exact,mean_CC1_exact,mean_CO_exact,edges,mean_edge_fan_out,max_edge_fan_out,fault_node_density_percent,source_file,requested_k,effective_k,candidate_nets,feasible_fault_sites,capped,output_file,fault_nodes_minus_effective_k,metadata_matched
500-1000,500,1000,ctrl.v,ctrl.v,bridging,865,559,306,559,0,0,13.047398843930635,30,0.36878612716763004,3,1.092485549132948,25,55509.901734104045,89038.00693641619,0.36878612716763004,945,5.347089947089947,25,64.6242774566474,ctrl.v,559,559,296,43660,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k559_ctrl.v,0,1
500-1000,500,1000,ctrl.v,ctrl.v,glitch,602,296,306,0,296,0,0.4833887043189369,1,0.46677740863787376,1,0.6495016611295681,23,1.4916943521594683,1.6411960132890366,0.46677740863787376,391,3.772378516624041,23,49.16943521594684,ctrl.v,559,296,296,296,1,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k559_ctrl.v,0,1
500-1000,500,1000,ctrl.v,ctrl.v,stuck_at,602,296,306,0,0,296,0.4833887043189369,1,0.46677740863787376,1,0.6495016611295681,23,443522.4335548173,531562.1777408638,0.46677740863787376,391,3.772378516624041,23,49.16943521594684,ctrl.v,559,296,296,296,1,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k559_ctrl.v,0,1
500-1000,500,1000,dec.v,dec.v,bridging,954,642,312,642,0,0,3.443396226415094,6,0.05870020964360587,1,1.2935010482180294,44,4.443396226415095,5.945492662473795,0.05870020964360587,1234,25.80551053484603,44,67.29559748427673,dec.v,642,642,56,1540,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k642_dec.v,0,1
500-1000,500,1000,dec.v,dec.v,glitch,368,56,312,0,56,0,0.8152173913043478,1,0.15217391304347827,1,1.608695652173913,16,1.815217391304348,2.608695652173913,0.15217391304347827,592,14.324324324324325,16,15.217391304347826,dec.v,642,56,56,56,1,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k642_dec.v,0,1
500-1000,500,1000,dec.v,dec.v,stuck_at,368,56,312,0,0,56,0.8152173913043478,1,0.15217391304347827,1,1.608695652173913,16,317936.04891304346,649457.3125,0.15217391304347827,592,14.324324324324325,16,15.217391304347826,dec.v,642,56,56,56,1,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k642_dec.v,0,1
500-1000,500,1000,div.v,div.v,bridging,101812,827,100985,827,0,0,4.628953365025733,12,14.077377912230386,92,1.5178466192590265,1124,174.8093348524732,176.13115349860527,14.077377912230386,154535,15.819490730255282,1124,0.8122814599457824,div.v,827,827,100857,5086016796,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k827_div.v,0,1
500-1000,500,1000,div.v,div.v,glitch,101812,827,100985,0,827,0,4.351923152477115,10,14.273847876478214,61,1.5097238046595687,1124,85.72318587199938,87.1085923073901,14.273847876478214,153708,15.883922762640852,1124,0.8122814599457824,div.v,827,827,100857,100857,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k827_div.v,0,1
500-1000,500,1000,div.v,div.v,stuck_at,101812,827,100985,0,0,827,4.303235375004911,10,14.670490708364436,98,1.5097238046595687,1124,129402.73132833064,136152.4253526107,14.670490708364436,153708,15.883922762640852,1124,0.8122814599457824,div.v,827,827,100857,100857,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k827_div.v,0,1
500-1000,500,1000,i2c.v,i2c.v,bridging,2527,505,2022,505,0,0,3.1349426197071626,12,2.041551246537396,13,1.336367233874159,95,3571.8876137712705,4366.627225959636,2.041551246537396,3377,6.449215279834172,95,19.98417095370004,i2c.v,505,505,2184,2383836,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k505_i2c.v,0,1
500-1000,500,1000,i2c.v,i2c.v,glitch,2527,505,2022,0,505,0,1.370003957261575,6,2.110407597942224,12,1.1662049861495845,95,3.5053423031262367,4.32409972299169,2.110407597942224,2947,6.845945028842891,95,19.98417095370004,i2c.v,505,505,2184,2184,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k505_i2c.v,0,1
500-1000,500,1000,i2c.v,i2c.v,stuck_at,2527,505,2022,0,0,505,1.3248911753066879,6,2.2318955282944204,20,1.1745152354570638,95,341909.28611001186,455878.4218440839,2.2318955282944204,2968,7.715633423180593,95,19.98417095370004,i2c.v,505,505,2184,2184,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k505_i2c.v,0,1
500-1000,500,1000,int2float.v,int2float.v,bridging,1220,813,407,813,0,0,17.44016393442623,39,0.3557377049180328,2,1.0950819672131147,20,454929.3786885246,403290.61475409835,0.3557377049180328,1336,5.312874251497006,20,66.63934426229508,int2float.v,813,813,400,79800,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k813_int2float.v,0,1
500-1000,500,1000,int2float.v,int2float.v,glitch,807,400,407,0,400,0,0.4684014869888476,1,0.49566294919454773,1,0.6480793060718711,16,1.473358116480793,1.6431226765799256,0.49566294919454773,523,3.0726577437858507,16,49.56629491945477,int2float.v,813,400,400,400,1,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k813_int2float.v,0,1
500-1000,500,1000,int2float.v,int2float.v,stuck_at,807,400,407,0,0,400,0.4684014869888476,1,0.49566294919454773,1,0.6480793060718711,16,451054.1003717472,513011.8847583643,0.49566294919454773,523,3.0726577437858507,16,49.56629491945477,int2float.v,813,400,400,400,1,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k813_int2float.v,0,1
500-1000,500,1000,log2.v,log2.v,bridging,47578,832,46746,832,0,0,8.192715120433814,23,10.387048635924167,49,1.631762579343394,118,892.495270923536,1086.7429274034218,10.387048635924167,77636,11.739888711422536,118,1.7487073857665307,log2.v,832,832,46714,1091075541,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k832_log2.v,0,1
500-1000,500,1000,log2.v,log2.v,glitch,47578,832,46746,0,832,0,5.688175207028459,17,11.388414813569296,73,1.6142755054857287,118,104.61143805960738,119.298120980285,11.388414813569296,76804,11.82079058382376,118,1.7487073857665307,log2.v,832,832,46714,46714,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k832_log2.v,0,1
500-1000,500,1000,log2.v,log2.v,stuck_at,47578,832,46746,0,0,832,6.024128799024759,18,11.264428937744336,57,1.6142755054857287,118,75469.61541048384,102456.69897851949,11.264428937744336,76804,11.82079058382376,118,1.7487073857665307,log2.v,832,832,46714,46714,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k832_log2.v,0,1
500-1000,500,1000,max.v,max.v,bridging,5764,701,5063,701,0,0,4.457668285912561,13,3.527411519777932,27,1.212179042331714,129,13.452984038861901,14.489590562109646,3.527411519777932,6987,13.085015027908973,129,12.161693268563498,max.v,701,701,4933,12164778,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k701_max.v,0,1
500-1000,500,1000,max.v,max.v,glitch,5764,701,5063,0,701,0,2.1976058292852185,8,4.77029840388619,49,1.0905621096460791,129,5.714087439278279,6.092470506592644,4.77029840388619,6286,14.159720012726694,129,12.161693268563498,max.v,701,701,4933,4933,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k701_max.v,0,1
500-1000,500,1000,max.v,max.v,stuck_at,5764,701,5063,0,0,701,2.200555170020819,9,4.02029840388619,35,1.0905621096460791,129,250004.693962526,266139.45454545453,4.02029840388619,6286,14.159720012726694,129,12.161693268563498,max.v,701,701,4933,4933,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k701_max.v,0,1
500-1000,500,1000,memctrl.v,memctrl.v,bridging,82237,884,81353,884,0,0,3.5179420455512727,12,14.387015576930093,67,1.4172331189124117,321,19.459014798691587,20.30553157337938,14.387015576930093,116549,13.41424636848021,321,1.0749419361114827,memctrl.v,884,884,82792,3427216236,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k884_memctrl.v,0,1
500-1000,500,1000,memctrl.v,memctrl.v,glitch,82237,884,81353,0,884,0,3.2382625825358415,12,15.599292289358804,98,1.4051947420260953,321,15.817296350791006,16.47774116273697,15.599292289358804,115559,13.230254675101031,321,1.0749419361114827,memctrl.v,884,884,82792,82792,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k884_memctrl.v,0,1
500-1000,500,1000,memctrl.v,memctrl.v,stuck_at,82237,884,81353,0,0,884,3.246069287546968,12,15.464657027858507,98,1.407176818220509,321,81155.70169145275,86068.73865778178,15.464657027858507,115722,13.483797376471198,321,1.0749419361114827,memctrl.v,884,884,82792,82792,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k884_memctrl.v,0,1
500-1000,500,1000,multiplier.v,multiplier.v,bridging,43894,920,42974,920,0,0,10.141910056044106,22,8.788444889962182,28,1.4512006196746707,65,132.26750808766573,140.25431721875427,8.788444889962182,63699,7.2760796872792355,65,2.0959584453456053,multiplier.v,920,920,42846,917868435,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k920_multiplier.v,0,1
500-1000,500,1000,multiplier.v,multiplier.v,glitch,43894,920,42974,0,920,0,6.283911240716271,17,9.114434774684467,33,1.4302410352212147,65,51.785551556021325,53.14323142115096,9.114434774684467,62779,7.329250226986732,65,2.0959584453456053,multiplier.v,920,920,42846,42846,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k920_multiplier.v,0,1
500-1000,500,1000,multiplier.v,multiplier.v,stuck_at,43894,920,42974,0,0,920,6.499931653528956,19,9.2324007837062,29,1.4302410352212147,65,63694.93860208685,72603.96477878526,9.2324007837062,62779,7.329250226986732,65,2.0959584453456053,multiplier.v,920,920,42846,42846,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k920_multiplier.v,0,1
500-1000,500,1000,router.v,router.v,bridging,883,518,365,518,0,0,5.603624009060023,16,0.4563986409966025,3,1.1359003397508494,9,54367.86070215175,135909.35220838053,0.4563986409966025,1003,3.4167497507477567,9,58.66364665911665,router.v,518,518,362,65341,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k518_router.v,0,1
500-1000,500,1000,router.v,router.v,glitch,727,362,365,0,362,0,0.41815680880330125,1,0.49793672627235214,1,0.6671251719394773,4,1.419532324621733,1.6657496561210454,0.49793672627235214,485,1.5649484536082474,4,49.79367262723521,router.v,518,362,362,362,1,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k518_router.v,0,1
500-1000,500,1000,router.v,router.v,stuck_at,727,362,365,0,0,362,0.41815680880330125,1,0.49793672627235214,1,0.6671251719394773,4,425035.2077028886,491059.8858321871,0.49793672627235214,485,1.5649484536082474,4,49.79367262723521,router.v,518,362,362,362,1,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k518_router.v,0,1
500-1000,500,1000,sin.v,sin.v,bridging,8175,520,7655,520,0,0,8.304709480122325,20,4.34262996941896,17,1.6534556574923547,65,11787.204281345566,15176.053088685016,4.34262996941896,13517,4.912406599097433,65,6.36085626911315,sin.v,520,520,7630,29104635,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k520_sin.v,0,1
500-1000,500,1000,sin.v,sin.v,glitch,8175,520,7655,0,520,0,3.4735168195718655,12,4.765749235474006,22,1.5898470948012233,65,26.04012232415902,30.772232415902142,4.765749235474006,12997,4.93213818573517,65,6.36085626911315,sin.v,520,520,7630,7630,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k520_sin.v,0,1
500-1000,500,1000,sin.v,sin.v,stuck_at,8175,520,7655,0,0,520,3.4826911314984708,10,4.679633027522936,19,1.5898470948012233,65,269809.4694801223,314950.6826911315,4.679633027522936,12997,4.93213818573517,65,6.36085626911315,sin.v,520,520,7630,7630,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k520_sin.v,0,1
500-1000,500,1000,sqrt.v,sqrt.v,bridging,37743,946,36797,946,0,0,4.127149405187717,10,7.18493495482606,42,1.6341573271864982,5672,783969.0569377103,828006.9410221763,7.18493495482606,61678,524.5721651156003,5672,2.5064250324563497,sqrt.v,946,946,36733,674638278,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k946_sqrt.v,0,1
500-1000,500,1000,sqrt.v,sqrt.v,glitch,37743,946,36797,0,946,0,3.5868107993535223,8,7.757094030681186,70,1.6090930768619347,5672,8321.853853694725,8682.666057282146,7.757094030681186,60732,532.681782256471,5672,2.5064250324563497,sqrt.v,946,946,36733,36733,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k946_sqrt.v,0,1
500-1000,500,1000,sqrt.v,sqrt.v,stuck_at,37743,946,36797,0,0,946,3.593037119465861,8,7.840341255332114,80,1.6090930768619347,5672,1659924.5377685928,1812938.6693956496,7.840341255332114,60732,532.681782256471,5672,2.5064250324563497,sqrt.v,946,946,36733,36733,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k946_sqrt.v,0,1
500-1000,500,1000,square.v,square.v,bridging,35959,697,35262,697,0,0,6.527016880335938,23,8.620428821713618,26,1.3905002919992213,40,86.75394198948803,88.18604521816513,8.620428821713618,50001,2.6572868542629147,40,1.938318640674101,square.v,697,697,35136,617251680,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k697_square.v,0,1
500-1000,500,1000,square.v,square.v,glitch,35959,697,35262,0,697,0,4.850051447481854,17,9.18092827942935,31,1.3711171055924802,40,46.900191885202595,47.672738396507135,9.18092827942935,49304,2.6387311374330684,40,1.938318640674101,square.v,697,697,35136,35136,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k697_square.v,0,1
500-1000,500,1000,square.v,square.v,stuck_at,35959,697,35262,0,0,697,4.824717038849801,19,9.297533301815957,30,1.3711171055924802,40,41435.75447036903,41102.98336994911,9.297533301815957,49304,2.6387311374330684,40,1.938318640674101,square.v,697,697,35136,35136,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k697_square.v,0,1
500-1000,500,1000,voter.v,voter.v,bridging,26912,919,25993,919,0,0,7.385850178359096,22,6.1982387039239,22,1.3995986920332937,5,196.75616825208087,207.68787158145065,6.1982387039239,37666,1.770190622842882,5,3.414833531510107,voter.v,919,919,25993,337805028,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k919_voter.v,0,1
500-1000,500,1000,voter.v,voter.v,glitch,26912,919,25993,0,919,0,4.246581450653983,13,6.429548156956005,22,1.3654503567181926,5,44.94106718192628,46.63332342449465,6.429548156956005,36747,1.7186436988053446,5,3.414833531510107,voter.v,919,919,25993,25993,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k919_voter.v,0,1
500-1000,500,1000,voter.v,voter.v,stuck_at,26912,919,25993,0,0,919,4.342337990487515,15,6.464365338882283,30,1.3654503567181926,5,82678.45444411415,87151.8715442925,6.464365338882283,36747,1.7186436988053446,5,3.414833531510107,voter.v,919,919,25993,25993,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k919_voter.v,0,1
